patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_words,edit_feature
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/dir.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/dir.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1006.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1006.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1006.cpp,-2725,14,-1,2775,,"die(_(""could not create directories for %s""), gitfile_sb.buf);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1045.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1045.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1045.cpp,10,"[[], [u'die', u'_', u'could', u'not', u'create', u'directories', u'for', u'%s', u'gitfile_sb', u'buf']]",[10614338106206048589]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/dir.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/dir.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1006.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1006.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1006.cpp,-2725,19,-1,2780,,"die(_(""could not create directories for %s""), cfg_sb.buf);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1046.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1046.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1046.cpp,15,"[[], [u'die', u'_', u'could', u'not', u'create', u'directories', u'for', u'%s', u'cfg_sb', u'buf']]",[-357339344000757071]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/entry.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/entry.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1008.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1008.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1008.cpp,-256,18,-1,279,,"die(_(""could not stat file '%s'""), ce->name);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1047.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1047.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1047.cpp,26,"[[], [u'die', u'_', u'could', u'not', u'stat', u'file', u'%s', u'ce', u'name']]",[4780825929497054642]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/environment.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/environment.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1009.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1009.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1009.cpp,-164,8,-1,171,,"die(""BUG: setup_git_env called without repository"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1048.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1048.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1048.cpp,10,"[[], [u'die', u'BUG', u'setup_git_env', u'called', u'without', u'repository']]",[-6285268130918012197]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1010.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1010.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1010.cpp,8,-1237,1241,-1,"die(""impossibly large object header"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1049.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1049.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1049.cpp,24,"[[u'die', u'impossibly', u'large', u'object', u'header'], []]",[28692390870752117574]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1010.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1010.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1010.cpp,19,-1237,1252,-1,"die(""impossibly large object header"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1050.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1050.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1050.cpp,35,"[[u'die', u'impossibly', u'large', u'object', u'header'], []]",[28692390870752117574]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/fetch-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/fetch-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1012.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1012.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1012.cpp,-237,7,-1,279,,"die(_(""remote error: %s""), arg);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1051.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1051.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1051.cpp,26,"[[], [u'die', u'_', u'remote', u'error', u'%s', u'arg']]",[711364351555013527]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/git.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/git.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1015.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1015.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1015.cpp,7,-358,364,-1,"die(""can't use --super-prefix from a subdirectory"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1052.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1052.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1052.cpp,31,"[[u'die', u'can', u't', u'use', u'super', u'prefix', u'from', u'a', u'subdirectory'], []]",[1576310879140641522]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1017.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1017.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1017.cpp,-328,8,-1,335,,"warning(_(""negative value for http.postbuffer; defaulting to %d""), LARGE_PACKET_MAX);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1053.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1053.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1053.cpp,73,"[[], [u'warning', u'_', u'negative', u'value', u'for', u'http', u'postbuffer', u'defaulting', u'to', u'%d', u'LARGE_PACKET_MAX']]",[-7554639606688160476]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1018.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1018.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1018.cpp,-858,7,-1,872,,"die(""Invalid proxy URL '%s'"", curl_http_proxy);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1054.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1054.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1054.cpp,178,"[[], [u'die', u'Invalid', u'proxy', u'URL', u'%s', u'curl_http_proxy']]",[-9439718080409183503]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1021.cpp,30,34,1087,1091,"output(o, 1, _(""CONFLICT (%s/delete): %s deleted in %s ""
			       ""and %s in %s. Version %s of %s left in tree.""),
			       change, path, o->branch1, change_past,
			       o->branch2, o->branch2, path);","output(o, 1, _(""CONFLICT (%s/delete): %s deleted in %s ""
				       ""and %s in %s. Version %s of %s left in tree.""),
				       change, path, delete_branch, change_past,
				       change_branch, change_branch, path);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1055.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1055.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1055.cpp,25,"[[u'o', u'branch1', u'o', u'branch2', u'o', u'branch2'], [u'delete_branch', u'change_branch', u'change_branch']]",[-30025487556167759333]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1021.cpp,36,46,1093,1103,"output(o, 1, _(""CONFLICT (%s/delete): %s deleted in %s ""
			       ""and %s in %s. Version %s of %s left in tree at %s.""),
			       change, path, o->branch1, change_past,
			       o->branch2, o->branch2, path, renamed);","output(o, 1, _(""CONFLICT (%s/delete): %s deleted in %s ""
				       ""and %s in %s. Version %s of %s left in tree at %s.""),
				       change, path, delete_branch, change_past,
				       change_branch, change_branch, path, alt_path);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1056.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1056.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1056.cpp,31,"[[u'o', u'branch1', u'o', u'branch2', u'o', u'branch2', u'renamed'], [u'delete_branch', u'change_branch', u'change_branch', u'alt_path']]",[-17768710688349811205]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1021.cpp,44,-1058,1101,-1,"output(o, 1, _(""CONFLICT (%s/delete): %s deleted in %s ""
			       ""and %s in %s. Version %s of %s left in tree.""),
			       change, path, o->branch2, change_past,
			       o->branch1, o->branch1, path);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1057.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1057.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1057.cpp,39,"[[u'output', u'o', u'1', u'_', u'CONFLICT', u'%s/delete', u'%s', u'deleted', u'in', u'%s', u'and', u'%s', u'in', u'%s', u'Version', u'%s', u'of', u'%s', u'left', u'in', u'tree', u'change', u'path', u'o', u'branch2', u'change_past', u'o', u'branch1', u'o', u'branch1', u'path'], []]",[-32783901919438410437]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1021.cpp,49,-1058,1106,-1,"output(o, 1, _(""CONFLICT (%s/delete): %s deleted in %s ""
			       ""and %s in %s. Version %s of %s left in tree at %s.""),
			       change, path, o->branch2, change_past,
			       o->branch1, o->branch1, path, renamed);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1058.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1058.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1058.cpp,44,"[[u'output', u'o', u'1', u'_', u'CONFLICT', u'%s/delete', u'%s', u'deleted', u'in', u'%s', u'and', u'%s', u'in', u'%s', u'Version', u'%s', u'of', u'%s', u'left', u'in', u'tree', u'at', u'%s', u'change', u'path', u'o', u'branch2', u'change_past', u'o', u'branch1', u'o', u'branch1', u'path', u'renamed'], []]",[-29590914204463760169]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1021.cpp,-1058,39,-1,1096,,"output(o, 1, _(""CONFLICT (%s/delete): %s deleted in %s ""
				       ""and %s to %s in %s. Version %s of %s left in tree.""),
				       change, old_path, delete_branch, change_past, path,
				       change_branch, change_branch, path);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1059.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1059.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1059.cpp,34,"[[], [u'output', u'o', u'1', u'_', u'CONFLICT', u'%s/delete', u'%s', u'deleted', u'in', u'%s', u'and', u'%s', u'to', u'%s', u'in', u'%s', u'Version', u'%s', u'of', u'%s', u'left', u'in', u'tree', u'change', u'old_path', u'delete_branch', u'change_past', u'path', u'change_branch', u'change_branch', u'path']]",[10305117679111385389]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/merge-recursive.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1021.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1021.cpp,-1058,51,-1,1108,,"output(o, 1, _(""CONFLICT (%s/delete): %s deleted in %s ""
				       ""and %s to %s in %s. Version %s of %s left in tree at %s.""),
				       change, old_path, delete_branch, change_past, path,
				       change_branch, change_branch, path, alt_path);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1060.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1060.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1060.cpp,46,"[[], [u'output', u'o', u'1', u'_', u'CONFLICT', u'%s/delete', u'%s', u'deleted', u'in', u'%s', u'and', u'%s', u'to', u'%s', u'in', u'%s', u'Version', u'%s', u'of', u'%s', u'left', u'in', u'tree', u'at', u'%s', u'change', u'old_path', u'delete_branch', u'change_past', u'path', u'change_branch', u'change_branch', u'path', u'alt_path']]",[19368906831954683249]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/name-hash.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/name-hash.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1022.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1022.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1022.cpp,-109,247,-1,361,,"die(""cache entry out of order"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1061.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1061.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1061.cpp,38,"[[], [u'die', u'cache', u'entry', u'out', u'of', u'order']]",[-15681992147974707694]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/name-hash.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/name-hash.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1022.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1022.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1022.cpp,-109,417,-1,531,,"die(""unable to create lazy_dir_thread"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1062.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1062.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1062.cpp,33,"[[], [u'die', u'unable', u'to', u'create', u'lazy_dir_thread']]",[-11591539757686271707]
git-2.12.5_diff_git-2.13.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.12.5/name-hash.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.0/name-hash.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_1022.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_1022.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_1022.cpp,-109,422,-1,536,,"die(""unable to join lazy_dir_thread"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_1063.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_1063.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1063.cpp,38,"[[], [u'die', u'unable', u'to', u'join', u'lazy_dir_thread']]",[-7190923373829104289]
